Id,HR,interval in seconds,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF
193,72.74042105,0.870642105,0.974164,0.869178,0.0928011,0.0372474,0.0605556,0.0926282,0.0926282,0.00064,0.0,0.0,
194,120.032,0.6028,0.98048,0.6028,0.006600007840000001,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
195,86.9817561,0.787995122,0.97609,0.7878000000000001,0.0280357,0.0134482,0.030641,0.00648157,0.00648157,0.00064,0.0,0.0,
196,79.772,0.8142,0.97548,0.813851,0.0392625,0.0219167,0.031315800000000005,0.0140837,0.0140837,0.00064,0.0,0.0,
197,82.972,0.8158000000000001,0.97548,0.815492,0.0391141,0.0187733,0.031315800000000005,0.014764,0.014764,0.00064,0.0,0.0,
198,63.5662,0.686076596,0.979203,0.687887,0.06765109999999999,0.0321198,0.027222200000000002,0.0596727,0.0596727,0.00064,0.0,0.0,
199,68.9656,0.8690051280000001,0.974839,0.869221,0.0285245,0.0137215,0.032027,0.00648994,0.00648994,0.00064,0.0,0.0,
200,81.49395122,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0274347,0.0274347,0.00064,0.0,0.0,
201,73.15578378,0.939124324,0.973453,0.937717,0.0949481,0.0409677,0.119286,0.0956888,0.0956888,0.00064,0.0,0.0,
202,78.83353846,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0597411,0.0597411,0.00064,0.0,0.0,
203,75.55148718,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0601666,0.0601666,0.00064,0.0,0.0,
204,99.8613617,0.6668000000000001,0.979203,0.6668000000000001,0.006600022400000001,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
205,76.55148718,0.8193897440000001,0.974839,0.820011,0.0945951,0.046940300000000004,0.0590541,0.0991087,0.0991087,0.00064,0.0,0.0,
206,96.55621053,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,0.0600361,0.0600361,0.00064,0.0,0.0,
207,83.27443902,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0268812,0.0268812,0.00064,0.0,0.0,
208,111.392,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.0064294,0.0064294,0.00064,0.0,0.0,
209,105.692,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.00644148,0.00644148,0.00064,0.0,0.0,
210,88.75836364,0.711118182,0.977753,0.7106370000000001,0.0374189,0.0315683,0.195476,0.00079533,0.0,0.001010342,0.00024368,0.000181307,1.34402
211,77.75661538,0.868671795,0.974839,0.8681420000000001,0.0603835,0.0290106,0.032027,0.0392167,0.0392167,0.00064,0.0,0.0,
212,87.66745455,0.7244136360000001,0.977753,0.724242,0.027682900000000003,0.0132297,0.028809500000000002,0.000405138,0.0,0.000772448,0.000199893,7.28e-05,2.74587
213,98.13795745,0.6668000000000001,0.979203,0.6668000000000001,0.006600022400000001,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
214,99.772,0.914151351,0.973453,0.913856,0.10762,0.0525165,0.0335714,0.129578,0.129578,0.00064,0.0,0.0,
215,100.747,0.6308,0.979647,0.6313960000000001,0.0387624,0.01263629,0.026739100000000002,0.00108591,0.0,0.0014404980000000001,0.000227216,5.82e-05,3.90446
216,83.44018182,0.7318,0.977753,0.7318,,0.0032,0.005000000000000001,,0.0,,,,
217,77.34635897,0.850825641,0.974839,0.8505630000000001,0.0574328,0.036628,0.0590541,0.0300581,0.0300581,0.00064,0.0,0.0,
218,70.85848649,0.909259459,0.973453,0.9088280000000001,0.10943299999999999,0.0588915,0.0621429,0.127112,0.127112,0.00064,0.0,0.0,
219,78.372,0.953966667,0.9727020000000001,0.9529430000000001,0.0981992,0.0474466,0.0344118,0.106584,0.106584,0.00064,0.0,0.0,
220,78.08994872,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.026377,0.026377,0.00064,0.0,0.0,
221,71.84568421,0.895984211,0.974164,0.895205,0.0998572,0.0581126,0.0605556,0.110947,0.110947,0.00064,0.0,0.0,
222,76.68778947,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,0.0613459,0.0613459,0.00064,0.0,0.0,
223,73.31363158,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,0.0556008,0.0419318,0.0143089,0.0,0.0,
224,80.12809756,0.8091902440000001,0.97609,0.808875,0.0379405,0.024126,0.0819231,0.0123141,0.0123141,0.00064,0.0,0.0,
225,80.68907317,0.787995122,0.97609,0.7878000000000001,0.0280357,0.0134482,0.030641,0.00650626,0.00650626,0.00064,0.0,0.0,
226,90.17687805,0.740019512,0.97609,0.74345,0.09735279999999999,0.0423892,0.13320500000000002,0.0424606,0.0424606,0.00064,0.0,0.0,
227,79.11558974,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0597374,0.0597374,0.00064,0.0,0.0,
228,95.172,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0259893,0.0259893,0.00064,0.0,0.0,
229,99.72914286,0.7758714290000001,0.97667,0.775385,0.050873600000000005,0.0176231,0.05500000000000001,0.0258212,0.0258212,0.00064,0.0,0.0,
230,78.39639024,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0265263,0.0265263,0.00064,0.0,0.0,
231,73.65571053,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,0.0557971,0.041268,0.0151691,0.0,0.0,
232,102.512,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.00642725,0.00642725,0.00064,0.0,0.0,
233,93.95094737,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.106404,0.106404,0.00064,0.0,0.0,
234,87.172,0.6737148940000001,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000002,0.00669873,0.00669873,0.00064,0.0,0.0,
235,114.409037,0.549744444,0.9819610000000001,0.5499700000000001,0.0446676,0.021089100000000003,0.0242308,0.0259293,0.0259293,0.00064,0.0,0.0,
236,86.03866667,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.167754,0.167754,0.00064,0.0,0.0,
237,104.832,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.006425,0.006425,0.00064,0.0,0.0,
238,63.372,0.550948148,0.9819610000000001,0.551196,0.0453096,0.0158499,0.0434615,0.0253902,0.0253902,0.00064,0.0,0.0,
239,129.28689359999998,0.6668000000000001,0.979203,0.6668000000000001,0.006600022400000001,0.0032,0.005000000000000001,,0.0,,,,
240,118.832,0.6157,0.98048,0.615963,0.0460532,0.021819500000000002,0.0258333,0.0261544,0.0261544,0.00064,0.0,0.0,
241,84.05315909,0.761118182,0.977753,0.7618,0.09028309999999999,0.0430103,0.028809500000000002,0.106807,0.106807,0.00064,0.0,0.0,
242,86.372,0.787995122,0.97609,0.7878000000000001,0.0280357,0.0134482,0.030641,0.00640423,0.00640423,0.00064,0.0,0.0,
243,73.1652,0.635,0.98048,0.635657,0.1050801,0.049676700000000004,0.0258333,0.164558,0.164558,0.00064,0.0,0.0,
244,76.21815385,0.838389744,0.974839,0.837063,0.1029071,0.0408506,0.0590541,0.120257,0.120257,0.00064,0.0,0.0,
245,162.372,0.6668000000000001,0.979203,0.6668000000000001,0.006600022400000001,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
246,87.71346341,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0276981,0.0276981,0.00064,0.0,0.0,
247,79.73097436,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0596952,0.0596952,0.00064,0.0,0.0,
248,70.20533333,0.934105556,0.9727020000000001,0.9343710000000001,0.0953062,0.0527462,0.152059,0.0894653,0.0894653,0.00064,0.0,0.0,
249,85.76088889,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.166239,0.166239,0.00064,0.0,0.0,
250,99.172,0.6157,0.98048,0.615963,0.0460532,0.021819500000000002,0.0258333,0.0266531,0.0266531,0.00064,0.0,0.0,
251,63.93082353,1.061888235,0.971068,1.06016,0.14751,0.0716126,0.036250000000000004,0.240258,0.240258,0.00064,0.0,0.0,
252,71.95094737,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.105578,0.105578,0.00064,0.0,0.0,
253,97.75497872,0.6737148940000001,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000002,0.00665022,0.00665022,0.00064,0.0,0.0,
254,83.92755556,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.166046,0.166046,0.00064,0.0,0.0,
255,86.78109091,0.7318,0.977753,0.7318,,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
256,84.14123076999999,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.0267467,0.0267467,0.00064,0.0,0.0,
257,89.772,0.6157,0.98048,0.615963,0.0460532,0.021819500000000002,0.0258333,0.0265026,0.0265026,0.00064,0.0,0.0,
258,69.73311111,0.953966667,0.9727020000000001,0.9529430000000001,0.0981992,0.0474466,0.0344118,0.106649,0.106649,0.00064,0.0,0.0,
259,108.972,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.00645879,0.00645879,0.00064,0.0,0.0,
260,115.3983158,0.901247368,0.974164,0.898854,0.128593,0.0579492,0.0605556,0.184322,0.184322,0.00064,0.0,0.0,
261,73.37107895,0.916378947,0.974164,0.916151,0.028781300000000003,0.0138667,0.032777799999999996,0.00661248,0.00661248,0.00064,0.0,0.0,
262,86.61009524,0.7636809520000001,0.97667,0.7628980000000001,0.0523918,0.0281164,0.08,0.0198108,0.0198108,0.00064,0.0,0.0,
263,81.61590244,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0255976,0.0255976,0.00064,0.0,0.0,
264,85.972,0.7785073170000001,0.97609,0.7788750000000001,0.0497963,0.0244826,0.030641,0.025598,0.025598,0.00064,0.0,0.0,
265,76.65405128,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0598604,0.0598604,0.00064,0.0,0.0,
266,93.22306383,0.6668000000000001,0.979203,0.6668000000000001,0.006600022400000001,0.0032,0.005000000000000001,,0.0,,,,
267,93.74042105,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.105805,0.105805,0.00064,0.0,0.0,
268,84.93297561,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0264414,0.0264414,0.00064,0.0,0.0,
269,81.61590244,0.787995122,0.97609,0.7878000000000001,0.0280357,0.0134482,0.030641,0.00652608,0.00652608,0.00064,0.0,0.0,
270,92.372,0.7287069770000001,0.977224,0.7286330000000001,0.0349669,0.0206027,0.07817070000000001,0.00778153,0.00778153,0.00064,0.0,0.0,
271,72.60884211,0.867273684,0.974164,0.867449,0.09229459999999999,0.0475032,0.0605556,0.0878943,0.0878943,0.00064,0.0,0.0,
272,96.772,0.783970732,0.97609,0.783675,0.0525778,0.030465600000000002,0.030641,0.0280174,0.0280174,0.00064,0.0,0.0,
273,87.92755556,0.953966667,0.9727020000000001,0.9529430000000001,0.0981992,0.0474466,0.0344118,0.106394,0.106394,0.00064,0.0,0.0,
274,68.98311111,0.953966667,0.9727020000000001,0.9529430000000001,0.0981992,0.0474466,0.0344118,0.106281,0.106281,0.00064,0.0,0.0,
275,85.20046341,0.811531707,0.97609,0.811925,0.0498062,0.023856500000000003,0.030641,0.0268098,0.0268098,0.00064,0.0,0.0,
276,77.57712821,0.847415385,0.974839,0.845379,0.0808019,0.0367841,0.0590541,0.069915,0.069915,0.00064,0.0,0.0,
277,92.68778947,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.107816,0.107816,0.00064,0.0,0.0,
278,69.95533333,0.953966667,0.9727020000000001,0.9529430000000001,0.0981992,0.0474466,0.0344118,0.106771,0.106771,0.00064,0.0,0.0,
279,95.41455319,0.6737148940000001,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000002,0.00668722,0.00668722,0.00064,0.0,0.0,
280,85.372,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0276145,0.0276145,0.00064,0.0,0.0,
281,76.65405128,0.8557487180000001,0.974839,0.855616,0.061336600000000005,0.036628,0.0590541,0.0335659,0.0335659,0.00064,0.0,0.0,
282,74.20823684,0.8773789470000001,0.974164,0.877827,0.0947686,0.0475032,0.0605556,0.091459,0.069998,0.022101000000000003,0.0,0.0,
283,77.39764103,0.868671795,0.974839,0.8681420000000001,0.0603835,0.0290106,0.032027,0.0393675,0.0393675,0.00064,0.0,0.0,
284,82.9817561,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0265088,0.0265088,0.00064,0.0,0.0,
285,77.14977778,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.166547,0.166547,0.00064,0.0,0.0,
286,93.95533333,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.16632,0.16632,0.00064,0.0,0.0,
287,68.51088889,0.953966667,0.9727020000000001,0.9529430000000001,0.0981992,0.0474466,0.0344118,0.1067,0.1067,0.00064,0.0,0.0,
288,83.29882927,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0278221,0.0278221,0.00064,0.0,0.0,
289,77.4745641,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0600969,0.0600969,0.00064,0.0,0.0,
290,75.872,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.168074,0.168074,0.00064,0.0,0.0,
291,79.93610256,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.0275519,0.0275519,0.00064,0.0,0.0,
292,94.73370213,0.6737148940000001,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000002,0.00664052,0.00664052,0.00064,0.0,0.0,
293,85.372,0.78482439,0.97609,0.7845500000000001,0.0388282,0.0178068,0.0562821,0.0134472,0.0134472,0.00064,0.0,0.0,
294,69.897,0.8300500000000001,0.97548,0.829262,0.053177,0.0288961,0.0839474,0.0206049,0.0206049,0.00064,0.0,0.0,
295,102.64283333,0.641466667,0.979647,0.640928,0.038347400000000004,0.0220726,0.09195650000000001,0.00133933,0.00133933,0.00064,0.0,0.0,
296,91.42078049,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0272405,0.0272405,0.00064,0.0,0.0,
297,63.772,1.0078,0.971909,1.006447,0.12235599999999999,0.059253,0.035303,0.166192,0.166192,0.00064,0.0,0.0,
298,114.3442222,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.165916,0.165916,0.00064,0.0,0.0,
299,85.32071795,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0604696,0.0604696,0.00064,0.0,0.0,
300,73.97128947,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.100324,0.0820455,0.0189181,0.0,0.0,
301,79.65405128,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0640741,0.0640741,0.00064,0.0,0.0,
302,74.10884211,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.10542,0.10542,0.00064,0.0,0.0,
303,103.372,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.02623,0.02623,0.00064,0.0,0.0,
304,108.812,0.6144000000000001,0.98048,0.614637,0.0430562,0.0163664,0.046666700000000005,0.0213569,0.0213569,0.00064,0.0,0.0,
305,79.96174359,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.0268758,0.0268758,0.00064,0.0,0.0,
306,118.972,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,inf,inf,0.00064,0.0,0.0,
307,77.02982927,0.811531707,0.97609,0.811925,0.0498062,0.023856500000000003,0.030641,0.0267706,0.0267706,0.00064,0.0,0.0,
308,75.54185366,0.808482927,0.97609,0.8071750000000001,0.0316125,0.0179196,0.0562821,0.00605232,0.00605232,0.00064,0.0,0.0,
309,110.117098,0.60525098,0.9808720000000001,0.6053000000000001,0.0554004,0.0324285,0.045816300000000004,0.032556,0.032556,0.00064,0.0,0.0,
310,93.23246512,0.763265116,0.977224,0.7618710000000001,0.0523988,0.0204733,0.053780499999999995,0.0232099,0.0232099,0.00064,0.0,0.0,
311,74.5648,0.8465250000000001,0.97548,0.846159,0.0396562,0.0198212,0.031315800000000005,0.0130148,0.0130148,0.00064,0.0,0.0,
312,93.372,0.806726829,0.97609,0.8062,0.0385076,0.0146578,0.030641,0.0126205,0.0126205,0.00064,0.0,0.0,
313,106.612,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.00641962,0.00641962,0.00064,0.0,0.0,
314,86.23563636,0.7244136360000001,0.977753,0.724242,0.027682900000000003,0.0132297,0.028809500000000002,0.00666675,0.00666675,0.00064,0.0,0.0,
315,122.8577143,0.9893714290000001,0.971909,0.987476,0.16873,0.08170899999999999,0.035303,0.324652,0.324652,0.00064,0.0,0.0,
316,82.89831579,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.106027,0.106027,0.00064,0.0,0.0,
317,82.88419512,0.787995122,0.97609,0.7878000000000001,0.0280357,0.0134482,0.030641,0.00652593,0.00652593,0.00064,0.0,0.0,
318,95.17755556,0.9592444440000001,0.9727020000000001,0.956543,0.11315299999999999,0.0514365,0.122647,0.139013,0.139013,0.00064,0.0,0.0,
319,76.06430769,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.0267216,0.0267216,0.00064,0.0,0.0,
320,88.172,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0260604,0.0260604,0.00064,0.0,0.0,
321,86.372,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.00654192,0.00654192,0.00064,0.0,0.0,
322,224.97199999999998,0.807675,0.97548,0.8071590000000001,0.061128800000000004,0.029317600000000003,0.031315800000000005,0.0406497,0.0406497,0.00064,0.0,0.0,
323,81.83918421,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.100507,0.0827147,0.018432200000000003,0.0,0.0,
324,66.372,1.0078,0.971909,1.006447,0.12235599999999999,0.059253,0.035303,0.165151,0.165151,0.00064,0.0,0.0,
325,76.91046154,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.0274501,0.0274501,0.00064,0.0,0.0,
326,61.63866667,0.7568238100000001,0.97667,0.755873,0.0792851,0.0488265,0.10500000000000001,0.0486802,0.0486802,0.00064,0.0,0.0,
327,82.572,0.8158000000000001,0.97548,0.815492,0.0391141,0.0187733,0.031315800000000005,0.0146568,0.0146568,0.00064,0.0,0.0,
328,112.2256585,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.027292,0.027292,0.00064,0.0,0.0,
329,91.84847727,0.7464590910000001,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000002,0.0265705,0.0265705,0.00064,0.0,0.0,
330,97.44018182,0.7318,0.977753,0.7318,,0.0032,0.005000000000000001,,0.0,,,,
331,97.54221277,0.653182979,0.979203,0.654278,0.0322695,0.01274056,0.027222200000000002,0.00301632,0.00301632,0.00064,0.0,0.0,
332,78.5646,0.7464590910000001,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000002,0.0264371,0.0264371,0.00064,0.0,0.0,
333,82.21410526,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.107559,0.107559,0.00064,0.0,0.0,
334,174.00357889999998,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,inf,inf,0.00064,0.0,0.0,
335,84.05492683,0.787995122,0.97609,0.7878000000000001,0.0280357,0.0134482,0.030641,0.00663521,0.00663521,0.00064,0.0,0.0,
336,66.697,0.818675,0.97548,0.819262,0.0522784,0.026633,0.057631600000000005,0.0198695,0.0198695,0.00064,0.0,0.0,
337,81.68907317,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0263328,0.0263328,0.00064,0.0,0.0,
338,63.26008333,0.9898,0.9727020000000001,0.9898,0.0066000205000000004,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
339,69.26302703,0.9669621620000001,0.973453,0.9663280000000001,0.0382638,0.014187,0.0335714,0.0065493,0.0065493,0.00064,0.0,0.0,
340,96.78866667,0.6522375,0.979647,0.6519280000000001,0.0473178,0.0244322,0.0484783,0.0170765,0.0170765,0.00064,0.0,0.0,
341,96.972,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0265647,0.0265647,0.00064,0.0,0.0,
342,73.59687179,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.0249965,0.0208267,0.00480975,0.0,0.0,
343,89.372,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.00648195,0.00648195,0.00064,0.0,0.0,
344,102.98563636,0.7318,0.977753,0.7318,,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
345,65.80057142999999,0.998514286,0.971909,0.996888,0.145723,0.0705681,0.035303,0.239331,0.239331,0.00064,0.0,0.0,
346,86.43936364,0.753731818,0.977753,0.7542420000000001,0.0692001,0.0329805,0.028809500000000002,0.0593809,0.0593809,0.00064,0.0,0.0,
347,68.77740541,0.9373675680000001,0.973453,0.935911,0.0945164,0.0520332,0.14785700000000002,0.0891448,0.0891448,0.00064,0.0,0.0,
348,119.7124255,0.6668000000000001,0.979203,0.6668000000000001,0.006600022400000001,0.0032,0.005000000000000001,,0.0,,,,
349,86.172,0.787995122,0.97609,0.7878000000000001,0.0280357,0.0134482,0.030641,0.00638494,0.00638494,0.00064,0.0,0.0,
350,82.32438095,0.771419048,0.97667,0.7708240000000001,0.0382073,0.0133193,0.030000000000000002,0.00693615,0.00693615,0.00064,0.0,0.0,
351,76.872,0.805775,0.97548,0.8036460000000001,0.0608317,0.030592900000000003,0.057631600000000005,0.0388648,0.0388648,0.00064,0.0,0.0,
352,120.4014118,1.052329412,0.971068,1.0503200000000001,0.171178,0.0831031,0.036250000000000004,0.327967,0.327967,0.00064,0.0,0.0,
353,79.4745641,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0592801,0.0592801,0.00064,0.0,0.0,
354,77.34760976,0.787995122,0.97609,0.7878000000000001,0.0280357,0.0134482,0.030641,0.0064933,0.0064933,0.00064,0.0,0.0,
355,89.34568421,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,0.0618974,0.0618974,0.00064,0.0,0.0,
356,65.85771428999999,1.0078,0.971909,1.006447,0.12235599999999999,0.059253,0.035303,0.165339,0.165339,0.00064,0.0,0.0,
357,86.93207317,0.8243365850000001,0.97609,0.8234250000000001,0.0391416,0.0179196,0.0562821,0.00601356,0.00601356,0.00064,0.0,0.0,
358,93.46956098,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0265614,0.0265614,0.00064,0.0,0.0,
359,78.75661538,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.0276745,0.0276745,0.00064,0.0,0.0,
360,87.34760976,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0269891,0.0269891,0.00064,0.0,0.0,
361,105.2583636,0.7318,0.977753,0.7318,,0.0032,0.005000000000000001,,0.0,,,,
362,91.98095122,0.803726829,0.97609,0.803925,0.028370600000000003,0.0136083,0.030641,0.0068633,0.0068633,0.00064,0.0,0.0,
363,76.31315789,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,0.0570447,0.0497658,0.00791888,0.0,0.0,
364,74.21410526,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,0.0592259,0.0592259,0.00064,0.0,0.0,
365,70.58252632,0.8908526320000001,0.974164,0.889935,0.09601849999999999,0.0462,0.032777799999999996,0.106028,0.106028,0.00064,0.0,0.0,
366,153.6698723,0.6668000000000001,0.979203,0.6668000000000001,0.006600022400000001,0.0032,0.005000000000000001,,0.0,,,,
367,69.94988889,0.953966667,0.9727020000000001,0.9529430000000001,0.0981992,0.0474466,0.0344118,0.100654,0.0793433,0.021950900000000002,0.0,0.0,
368,63.94245714,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.059868,0.059868,0.00064,0.0,0.0,
369,82.66468293,0.7722634150000001,0.97609,0.771675,0.0712419,0.0341047,0.030641,0.0608331,0.0608331,0.00064,0.0,0.0,
370,73.42755556,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.167627,0.167627,0.00064,0.0,0.0,
371,91.66987234,0.6668000000000001,0.979203,0.6668000000000001,0.006600022400000001,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
372,86.32654545,0.7318,0.977753,0.7318,,0.0032,0.005000000000000001,,,0.00064,0.0,0.0,
373,92.572,0.9893714290000001,0.971909,0.987476,0.143643,0.0605202,0.0656061,0.22897,0.22897,0.00064,0.0,0.0,
374,74.23460526,0.899405263,0.974164,0.898719,0.07349059999999999,0.0353667,0.032777799999999996,0.0562009,0.0450448,0.0117962,0.0,0.0,
375,68.92755556,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.167023,0.167023,0.00064,0.0,0.0,
376,92.97726316,0.901115789,0.974164,0.898719,0.1021651,0.0475437,0.0605556,0.117165,0.117165,0.00064,0.0,0.0,
377,67.73222222,0.980772222,0.9727020000000001,0.980514,0.0296773,0.0143474,0.0344118,0.00682244,0.00682244,0.00064,0.0,0.0,
378,93.772,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.00646167,0.00646167,0.00064,0.0,0.0,
379,80.52584615,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0579951,0.0579951,0.00064,0.0,0.0,
380,79.90593023,0.755613953,0.977224,0.756181,0.0380565,0.020512100000000002,0.07817070000000001,0.006229,0.006229,0.00064,0.0,0.0,
381,88.07931707,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000003,0.030641,0.0267432,0.0267432,0.00064,0.0,0.0,
382,77.08994872,0.844261538,0.974839,0.8438260000000001,0.0507915,0.024407500000000002,0.032027,0.027257,0.027257,0.00064,0.0,0.0,
383,118.492,0.6092000000000001,0.98048,0.6093310000000001,0.0261737,0.0124376,0.0258333,0.00650531,0.00650531,0.00064,0.0,0.0,
384,75.69938462,0.8359282050000001,0.974839,0.8352740000000001,0.0730586,0.035093400000000004,0.032027,0.0563694,0.0454545,0.0115549,0.0,0.0,
385,80.31644444,0.944938889,0.9727020000000001,0.9436570000000001,0.121277,0.058594,0.0344118,0.164498,0.164498,0.00064,0.0,0.0,
386,157.97199999999998,0.796458537,0.97609,0.796475,0.058411000000000005,0.0294849,0.030641,0.0346985,0.0346985,0.00064,0.0,0.0,
387,78.29802439,0.811531707,0.97609,0.811925,0.0498062,0.023856500000000003,0.030641,0.0265064,0.0265064,0.00064,0.0,0.0,
